Id,UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Radiation
7189,1472803508,9/1/2016 12:00:00 AM,22:05:08,52,30.47,91,124.12,1.12,06:07:00,18:38:00,2.16
13731,1476083123,10/9/2016 12:00:00 AM,21:05:23,49,30.44,92,171.21,5.62,06:16:00,18:04:00,1.25
20515,1479197704,11/14/2016 12:00:00 AM,22:15:04,48,30.48,102,146.26,1.12,06:31:00,17:43:00,1.22
5573,1473324623,9/7/2016 12:00:00 AM,22:50:23,48,30.44,49,174.83,6.75,06:08:00,18:33:00,3.19
6135,1473128702,9/5/2016 12:00:00 AM,16:25:02,60,30.4,89,358.14,9.0,06:08:00,18:35:00,313.54
20811,1479108902,11/13/2016 12:00:00 AM,21:35:02,44,30.47,87,78.52,5.62,06:30:00,17:44:00,1.21
10553,1477050617,10/21/2016 12:00:00 AM,01:50:17,46,30.41,87,150.59,5.62,06:19:00,17:55:00,1.18
5247,1473518120,9/10/2016 12:00:00 AM,04:35:20,42,30.34,91,178.25,4.5,06:09:00,18:30:00,3.15
21153,1479006301,11/12/2016 12:00:00 AM,17:05:01,55,30.44,82,51.85,2.25,06:30:00,17:44:00,37.59
3981,1473930606,9/14/2016 12:00:00 AM,23:10:06,50,30.45,100,187.99,6.75,06:10:00,18:26:00,1.23
24209,1478088619,11/2/2016 12:00:00 AM,02:10:19,43,30.45,42,169.18,7.87,06:24:00,17:48:00,1.2
11085,1476891017,10/19/2016 12:00:00 AM,05:30:17,48,30.44,99,162.0,7.87,06:19:00,17:56:00,1.22
19053,1479636918,11/20/2016 12:00:00 AM,00:15:18,50,30.44,101,118.3,5.62,06:34:00,17:42:00,1.22
20361,1479243902,11/15/2016 12:00:00 AM,11:05:02,54,30.48,99,98.03,7.87,06:31:00,17:43:00,494.62
16663,1480354818,11/28/2016 12:00:00 AM,07:40:18,46,30.45,43,77.42,5.62,06:39:00,17:42:00,36.78
13158,1476258624,10/11/2016 12:00:00 AM,21:50:24,51,30.48,76,156.28,6.75,06:16:00,18:03:00,1.25
2172,1474562420,9/22/2016 12:00:00 AM,06:40:20,48,30.4,40,188.41,5.62,06:11:00,18:19:00,16.25
30394,1481498723,12/11/2016 12:00:00 AM,13:25:23,54,30.37,101,309.03,10.12,06:47:00,17:44:00,525.95
8718,1477603220,10/27/2016 12:00:00 AM,11:20:20,62,30.43,43,146.22,4.5,06:22:00,17:51:00,950.88
7452,1477983617,10/31/2016 12:00:00 AM,21:00:17,45,30.49,88,4.66,5.62,06:23:00,17:49:00,1.27
15553,1475525128,10/3/2016 12:00:00 AM,10:05:28,55,30.47,98,67.12,9.0,06:14:00,18:09:00,556.98
5197,1473558620,9/10/2016 12:00:00 AM,15:50:20,55,30.36,97,2.48,3.37,06:09:00,18:30:00,180.06
17793,1480015201,11/24/2016 12:00:00 AM,09:20:01,51,30.49,59,138.34,1.12,06:37:00,17:42:00,594.32
13210,1476243026,10/11/2016 12:00:00 AM,17:30:26,60,30.43,77,9.12,2.25,06:16:00,18:03:00,53.47
11671,1476714919,10/17/2016 12:00:00 AM,04:35:19,47,30.44,37,172.19,6.75,06:18:00,17:58:00,1.2
29694,1481708704,12/13/2016 12:00:00 AM,23:45:04,38,30.31,88,170.01,3.37,06:48:00,17:45:00,1.24
15995,1475389825,10/1/2016 12:00:00 AM,20:30:25,51,30.47,102,134.32,10.12,06:13:00,18:11:00,1.24
31341,1480989940,12/5/2016 12:00:00 AM,16:05:40,45,30.35,93,327.3,5.62,06:44:00,17:43:00,23.6
21057,1479035102,11/13/2016 12:00:00 AM,01:05:02,46,30.46,58,144.68,6.75,06:30:00,17:44:00,1.21
20539,1479190504,11/14/2016 12:00:00 AM,20:15:04,49,30.48,102,150.35,5.62,06:31:00,17:43:00,1.2
30647,1481422840,12/10/2016 12:00:00 AM,16:20:40,50,30.37,102,26.0,0.0,06:47:00,17:44:00,32.46
21267,1478972102,11/12/2016 12:00:00 AM,07:35:02,49,30.48,68,161.89,5.62,06:30:00,17:44:00,22.19
22191,1478694904,11/9/2016 12:00:00 AM,02:35:04,45,30.41,77,185.04,6.75,06:28:00,17:45:00,1.23
3809,1474054803,9/16/2016 12:00:00 AM,09:40:03,55,30.49,92,125.22,1.12,06:10:00,18:25:00,276.13
26622,1482633349,12/24/2016 12:00:00 AM,16:35:49,56,30.42,70,136.66,3.37,06:54:00,17:50:00,265.0
10079,1477193117,10/22/2016 12:00:00 AM,17:25:17,50,30.4,88,111.45,9.0,06:20:00,17:54:00,54.8
25097,1483091102,12/29/2016 12:00:00 AM,23:45:02,40,30.32,90,187.2,3.37,06:56:00,17:53:00,1.23
12488,1476464120,10/14/2016 12:00:00 AM,06:55:20,53,30.44,23,152.0,6.75,06:17:00,18:00:00,19.35
18265,1479873302,11/22/2016 12:00:00 AM,17:55:02,43,30.41,84,177.85,3.37,06:35:00,17:42:00,1.22
21067,1479032101,11/13/2016 12:00:00 AM,00:15:01,47,30.47,45,176.86,7.87,06:30:00,17:44:00,1.2
29796,1481678102,12/13/2016 12:00:00 AM,15:15:02,51,30.28,94,297.53,10.12,06:48:00,17:45:00,288.99
5543,1473335723,9/8/2016 12:00:00 AM,01:55:23,45,30.41,59,185.36,6.75,06:09:00,18:32:00,2.26
22539,1478590505,11/7/2016 12:00:00 AM,21:35:05,46,30.44,50,177.92,7.87,06:27:00,17:46:00,1.22
15681,1475485518,10/2/2016 12:00:00 AM,23:05:18,51,30.45,102,106.66,6.75,06:14:00,18:10:00,1.21
11864,1476655519,10/16/2016 12:00:00 AM,12:05:19,66,30.52,18,15.78,5.62,06:18:00,17:59:00,551.5
21977,1478759104,11/9/2016 12:00:00 AM,20:25:04,51,30.46,61,226.77,9.0,06:28:00,17:45:00,1.24
15519,1475535320,10/3/2016 12:00:00 AM,12:55:20,54,30.44,101,75.44,3.37,06:14:00,18:09:00,216.73
10401,1477096217,10/21/2016 12:00:00 AM,14:30:17,51,30.4,96,168.01,10.12,06:19:00,17:55:00,261.39
27801,1482279318,12/20/2016 12:00:00 AM,14:15:18,58,30.49,67,71.14,4.5,06:52:00,17:48:00,689.42
23281,1478367917,11/5/2016 12:00:00 AM,07:45:17,51,30.49,31,163.3,6.75,06:26:00,17:46:00,305.91
20947,1479068102,11/13/2016 12:00:00 AM,10:15:02,57,30.48,43,42.83,6.75,06:30:00,17:44:00,786.06
24760,1483193113,12/31/2016 12:00:00 AM,04:05:13,42,30.28,87,210.31,5.62,06:57:00,17:54:00,1.21
25720,1482903940,12/27/2016 12:00:00 AM,19:45:40,47,30.45,24,113.04,2.25,06:56:00,17:52:00,1.23
25927,1482841839,12/27/2016 12:00:00 AM,02:30:39,42,30.42,69,172.54,15.75,06:56:00,17:52:00,1.22
17653,1480057208,11/24/2016 12:00:00 AM,21:00:08,46,30.5,100,160.16,6.75,06:37:00,17:42:00,1.15
18734,1479732602,11/21/2016 12:00:00 AM,02:50:02,45,30.41,84,148.69,5.62,06:35:00,17:42:00,1.24
8745,1477595118,10/27/2016 12:00:00 AM,09:05:18,63,30.43,37,47.24,2.25,06:22:00,17:51:00,639.03
1384,1474801820,9/25/2016 12:00:00 AM,01:10:20,47,30.47,76,182.7,7.87,06:12:00,18:16:00,1.2
25853,1482864042,12/27/2016 12:00:00 AM,08:40:42,53,30.46,23,159.3,10.12,06:56:00,17:52:00,408.04
9036,1477507520,10/26/2016 12:00:00 AM,08:45:20,61,30.45,27,109.19,5.62,06:21:00,17:52:00,574.45
22240,1478680202,11/8/2016 12:00:00 AM,22:30:02,47,30.45,97,192.15,6.75,06:27:00,17:45:00,1.19
13095,1476278722,10/12/2016 12:00:00 AM,03:25:22,47,30.43,70,186.76,4.5,06:16:00,18:02:00,1.2
297,1475139320,9/28/2016 12:00:00 AM,22:55:20,51,30.43,82,161.97,5.62,06:13:00,18:14:00,1.2
8635,1477628118,10/27/2016 12:00:00 AM,18:15:18,49,30.39,99,59.73,4.5,06:22:00,17:51:00,1.23
31259,1481238950,12/8/2016 12:00:00 AM,13:15:50,58,30.36,90,59.23,4.5,06:45:00,17:44:00,415.72
26236,1482749149,12/26/2016 12:00:00 AM,00:45:49,43,30.44,102,136.32,5.62,06:55:00,17:51:00,1.21
3867,1473965704,9/15/2016 12:00:00 AM,08:55:04,50,30.47,100,118.96,3.37,06:10:00,18:26:00,35.2
26486,1482674196,12/25/2016 12:00:00 AM,03:56:36,45,30.42,31,167.01,11.25,06:55:00,17:51:00,1.2
26197,1482760850,12/26/2016 12:00:00 AM,04:00:50,41,30.43,92,186.16,18.0,06:55:00,17:51:00,1.24
2077,1474591221,9/22/2016 12:00:00 AM,14:40:21,70,30.41,41,113.36,12.37,06:11:00,18:19:00,834.68
15029,1475686221,10/5/2016 12:00:00 AM,06:50:21,49,30.44,96,158.82,5.62,06:14:00,18:08:00,21.56
15675,1475487318,10/2/2016 12:00:00 AM,23:35:18,50,30.45,102,142.03,3.37,06:14:00,18:10:00,1.24
14209,1475936719,10/8/2016 12:00:00 AM,04:25:19,47,30.38,86,163.02,3.37,06:15:00,18:05:00,1.23
25850,1482864949,12/27/2016 12:00:00 AM,08:55:49,54,30.47,21,91.68,6.75,06:56:00,17:52:00,449.2
32168,1480741518,12/2/2016 12:00:00 AM,19:05:18,45,30.35,93,151.85,6.75,06:42:00,17:42:00,1.2
18613,1479768901,11/21/2016 12:00:00 AM,12:55:01,58,30.41,88,145.57,9.0,06:35:00,17:42:00,904.95
15216,1475628924,10/4/2016 12:00:00 AM,14:55:24,55,30.41,102,49.18,6.75,06:14:00,18:08:00,152.4
19226,1479584720,11/19/2016 12:00:00 AM,09:45:20,53,30.46,65,107.89,6.75,06:34:00,17:42:00,405.61
2537,1474450504,9/20/2016 12:00:00 AM,23:35:04,49,30.41,101,108.28,3.37,06:11:00,18:21:00,1.24
16578,1480380323,11/28/2016 12:00:00 AM,14:45:23,57,30.41,60,125.54,2.25,06:39:00,17:42:00,650.78
16395,1480435202,11/29/2016 12:00:00 AM,06:00:02,42,30.41,75,173.21,12.37,06:40:00,17:42:00,1.19
7362,1472741705,9/1/2016 12:00:00 AM,04:55:05,49,30.41,102,123.83,16.87,06:07:00,18:38:00,2.73
6636,1472973605,9/3/2016 12:00:00 AM,21:20:05,55,30.48,101,37.07,2.25,06:08:00,18:36:00,2.11
7498,1477969818,10/31/2016 12:00:00 AM,17:10:18,48,30.45,96,108.44,6.75,06:23:00,17:49:00,46.06
13482,1476160220,10/10/2016 12:00:00 AM,18:30:20,55,30.4,63,168.87,4.5,06:16:00,18:03:00,1.28
9009,1477515620,10/26/2016 12:00:00 AM,11:00:20,62,30.44,48,40.6,5.62,06:21:00,17:52:00,924.83
31120,1481280650,12/9/2016 12:00:00 AM,00:50:50,47,30.37,72,213.72,2.25,06:46:00,17:44:00,1.23
20426,1479224401,11/15/2016 12:00:00 AM,05:40:01,44,30.43,55,123.75,9.0,06:31:00,17:43:00,1.19
6553,1473000004,9/4/2016 12:00:00 AM,04:40:04,52,30.45,98,157.68,3.37,06:08:00,18:35:00,2.59
10770,1476985520,10/20/2016 12:00:00 AM,07:45:20,49,30.46,73,138.09,4.5,06:19:00,17:56:00,346.11
16131,1475349021,10/1/2016 12:00:00 AM,09:10:21,54,30.48,100,32.33,6.75,06:13:00,18:11:00,239.76
21889,1478785502,11/10/2016 12:00:00 AM,03:45:02,50,30.41,20,247.03,6.75,06:28:00,17:45:00,1.24
23238,1478380801,11/5/2016 12:00:00 AM,11:20:01,64,30.49,25,0.58,4.5,06:26:00,17:46:00,918.29
23145,1478408704,11/5/2016 12:00:00 AM,19:05:04,53,30.47,27,163.52,9.0,06:26:00,17:46:00,1.24
21684,1478847002,11/10/2016 12:00:00 AM,20:50:02,51,30.49,88,164.72,2.25,06:28:00,17:45:00,1.23
4654,1473724819,9/12/2016 12:00:00 AM,14:00:19,60,30.47,91,35.07,12.37,06:09:00,18:28:00,122.06
320,1475132426,9/28/2016 12:00:00 AM,21:00:26,51,30.43,75,138.72,6.75,06:13:00,18:14:00,1.23
7135,1472821505,9/2/2016 12:00:00 AM,03:05:05,51,30.42,71,136.05,2.25,06:07:00,18:37:00,2.65
17755,1480026602,11/24/2016 12:00:00 AM,12:30:02,50,30.46,99,61.81,7.87,06:37:00,17:42:00,497.62
32440,1480659904,12/1/2016 12:00:00 AM,20:25:04,45,30.42,93,171.94,6.75,06:41:00,17:42:00,1.21
11984,1476619220,10/16/2016 12:00:00 AM,02:00:20,49,30.5,25,160.15,7.87,06:18:00,17:59:00,1.22
2654,1474415103,9/20/2016 12:00:00 AM,13:45:03,62,30.39,69,33.57,4.5,06:11:00,18:21:00,962.15
25483,1482975040,12/28/2016 12:00:00 AM,15:30:40,49,30.35,100,41.43,11.25,06:56:00,17:52:00,248.81
32381,1480677609,12/2/2016 12:00:00 AM,01:20:09,45,30.39,93,116.22,1.12,06:42:00,17:42:00,1.24
12142,1476570024,10/15/2016 12:00:00 AM,12:20:24,70,30.5,18,5.54,5.62,06:17:00,17:59:00,1011.8
13721,1476086121,10/9/2016 12:00:00 AM,21:55:21,50,30.44,93,180.95,5.62,06:16:00,18:04:00,1.23
19782,1479417919,11/17/2016 12:00:00 AM,11:25:19,59,30.45,26,10.67,9.0,06:32:00,17:43:00,936.01
24916,1483145701,12/30/2016 12:00:00 AM,14:55:01,50,30.28,79,359.81,0.0,06:57:00,17:54:00,97.2
886,1474958420,9/26/2016 12:00:00 AM,20:40:20,49,30.43,56,105.61,11.25,06:12:00,18:15:00,1.2
5002,1473618319,9/11/2016 12:00:00 AM,08:25:19,58,30.48,48,36.28,2.25,06:09:00,18:29:00,574.25
27486,1482373839,12/21/2016 12:00:00 AM,16:30:39,54,30.39,88,60.67,5.62,06:53:00,17:49:00,272.64
30592,1481439369,12/10/2016 12:00:00 AM,20:56:09,49,30.43,102,85.4,1.12,06:47:00,17:44:00,1.31
17310,1480160702,11/26/2016 12:00:00 AM,01:45:02,44,30.44,86,101.89,2.25,06:38:00,17:42:00,1.24
244,1475155523,9/29/2016 12:00:00 AM,03:25:23,46,30.38,56,159.97,6.75,06:13:00,18:13:00,1.21
14758,1475769618,10/6/2016 12:00:00 AM,06:00:18,47,30.45,92,161.93,3.37,06:15:00,18:07:00,1.22
23853,1478195721,11/3/2016 12:00:00 AM,07:55:21,56,30.45,28,133.55,3.37,06:25:00,17:47:00,356.31
8207,1477756523,10/29/2016 12:00:00 AM,05:55:23,47,30.39,102,156.33,6.75,06:23:00,17:50:00,1.23
16527,1480395602,11/28/2016 12:00:00 AM,19:00:02,44,30.44,95,141.18,7.87,06:39:00,17:42:00,1.18
5983,1473175525,9/6/2016 12:00:00 AM,05:25:25,45,30.38,68,181.79,6.75,06:08:00,18:34:00,2.96
24535,1483260602,12/31/2016 12:00:00 AM,22:50:02,40,30.34,82,226.35,7.87,06:57:00,17:54:00,1.22
2363,1474504222,9/21/2016 12:00:00 AM,14:30:22,59,30.39,79,33.68,11.25,06:11:00,18:20:00,277.5
22721,1478535902,11/7/2016 12:00:00 AM,06:25:02,48,30.45,23,216.05,5.62,06:27:00,17:46:00,5.59
16513,1480399802,11/28/2016 12:00:00 AM,20:10:02,43,30.45,56,150.11,5.62,06:39:00,17:42:00,1.21
1161,1474868722,9/25/2016 12:00:00 AM,19:45:22,51,30.46,77,163.25,3.37,06:12:00,18:16:00,1.25
18291,1479865502,11/22/2016 12:00:00 AM,15:45:02,48,30.39,96,59.53,2.25,06:35:00,17:42:00,444.03
32355,1480685402,12/2/2016 12:00:00 AM,03:30:02,45,30.37,93,153.24,6.75,06:42:00,17:42:00,1.21
22337,1478651114,11/8/2016 12:00:00 AM,14:25:14,57,30.39,87,43.74,5.62,06:27:00,17:45:00,148.92
287,1475142331,9/28/2016 12:00:00 AM,23:45:31,50,30.42,74,183.28,4.5,06:13:00,18:14:00,1.22
13650,1476109520,10/10/2016 12:00:00 AM,04:25:20,47,30.39,79,217.23,5.62,06:16:00,18:03:00,1.24
25855,1482863454,12/27/2016 12:00:00 AM,08:30:54,52,30.46,24,184.79,4.5,06:56:00,17:52:00,375.56
21692,1478844602,11/10/2016 12:00:00 AM,20:10:02,52,30.49,70,156.61,3.37,06:28:00,17:45:00,1.21
10068,1477196420,10/22/2016 12:00:00 AM,18:20:20,47,30.4,96,134.4,9.0,06:20:00,17:54:00,1.21
10680,1477012518,10/20/2016 12:00:00 AM,15:15:18,56,30.43,75,40.82,7.87,06:19:00,17:56:00,623.36
12450,1476475521,10/14/2016 12:00:00 AM,10:05:21,63,30.48,50,1.83,7.87,06:17:00,18:00:00,850.79
29584,1481742001,12/14/2016 12:00:00 AM,09:00:01,45,30.32,58,279.8,4.5,06:49:00,17:46:00,491.62
8681,1477614318,10/27/2016 12:00:00 AM,14:25:18,58,30.38,74,24.66,6.75,06:22:00,17:51:00,668.72
1170,1474866023,9/25/2016 12:00:00 AM,19:00:23,51,30.45,92,4.18,0.0,06:12:00,18:16:00,1.23
30532,1481457366,12/11/2016 12:00:00 AM,01:56:06,48,30.4,101,169.49,4.5,06:47:00,17:44:00,1.31
10374,1477104317,10/21/2016 12:00:00 AM,16:45:17,51,30.41,90,86.64,2.25,06:19:00,17:55:00,339.34
31374,1480980040,12/5/2016 12:00:00 AM,13:20:40,45,30.34,93,334.87,4.5,06:44:00,17:43:00,23.42
25595,1482941466,12/28/2016 12:00:00 AM,06:11:06,40,30.39,69,149.88,11.25,06:56:00,17:52:00,1.2
6792,1472926209,9/3/2016 12:00:00 AM,08:10:09,57,30.44,89,262.74,11.25,06:08:00,18:36:00,469.79
31388,1480975849,12/5/2016 12:00:00 AM,12:10:49,45,30.36,93,326.22,5.62,06:44:00,17:43:00,43.87
29805,1481675402,12/13/2016 12:00:00 AM,14:30:02,51,30.28,95,334.92,13.5,06:48:00,17:45:00,286.22
18243,1479879901,11/22/2016 12:00:00 AM,19:45:01,41,30.44,71,133.04,7.87,06:35:00,17:42:00,1.19
277,1475145619,9/29/2016 12:00:00 AM,00:40:19,48,30.41,78,170.4,6.75,06:13:00,18:13:00,1.22
26590,1482642950,12/24/2016 12:00:00 AM,19:15:50,50,30.45,35,65.9,4.5,06:54:00,17:50:00,1.22
15946,1475405721,10/2/2016 12:00:00 AM,00:55:21,51,30.46,101,148.87,4.5,06:14:00,18:10:00,1.27
23165,1478402701,11/5/2016 12:00:00 AM,17:25:01,57,30.45,34,98.98,3.37,06:26:00,17:46:00,27.92
25491,1482972653,12/28/2016 12:00:00 AM,14:50:53,51,30.34,98,28.18,6.75,06:56:00,17:52:00,387.79
26976,1482527140,12/23/2016 12:00:00 AM,11:05:40,57,30.47,58,74.51,13.5,06:54:00,17:50:00,797.62
3121,1474269608,9/18/2016 12:00:00 AM,21:20:08,53,30.47,57,166.84,2.25,06:11:00,18:23:00,1.25
8579,1477644918,10/27/2016 12:00:00 AM,22:55:18,46,30.43,95,140.37,7.87,06:22:00,17:51:00,1.19
17695,1480044606,11/24/2016 12:00:00 AM,17:30:06,45,30.46,87,124.05,11.25,06:37:00,17:42:00,22.77
17416,1480128902,11/25/2016 12:00:00 AM,16:55:02,48,30.44,97,88.85,7.87,06:37:00,17:42:00,64.07
8339,1477716917,10/28/2016 12:00:00 AM,18:55:17,45,30.4,101,121.63,5.62,06:22:00,17:51:00,1.21
3406,1474180205,9/17/2016 12:00:00 AM,20:30:05,53,30.48,81,147.36,6.75,06:10:00,18:24:00,1.22
22766,1478522402,11/7/2016 12:00:00 AM,02:40:02,48,30.43,28,195.24,11.25,06:27:00,17:46:00,1.28
15475,1475548822,10/3/2016 12:00:00 AM,16:40:22,53,30.41,102,86.02,3.37,06:14:00,18:09:00,86.18
13861,1476043222,10/9/2016 12:00:00 AM,10:00:22,63,30.44,51,325.27,2.25,06:16:00,18:04:00,831.27
29043,1481905518,12/16/2016 12:00:00 AM,06:25:18,37,30.23,95,218.2,2.25,06:50:00,17:46:00,1.2
24294,1478062817,11/1/2016 12:00:00 AM,19:00:17,49,30.46,45,147.7,5.62,06:24:00,17:48:00,1.22
13128,1476268522,10/12/2016 12:00:00 AM,00:35:22,50,30.46,87,184.15,3.37,06:16:00,18:02:00,1.25
931,1474944932,9/26/2016 12:00:00 AM,16:55:32,56,30.39,82,8.3,11.25,06:12:00,18:15:00,202.95
691,1475019019,9/27/2016 12:00:00 AM,13:30:19,59,30.37,81,1.05,2.25,06:13:00,18:15:00,136.09
30147,1481572802,12/12/2016 12:00:00 AM,10:00:02,52,30.39,97,102.36,2.25,06:48:00,17:45:00,387.13
6364,1473057909,9/4/2016 12:00:00 AM,20:45:09,51,30.47,91,170.87,2.25,06:08:00,18:35:00,2.21
18293,1479864902,11/22/2016 12:00:00 AM,15:35:02,48,30.39,97,74.93,6.75,06:35:00,17:42:00,525.79
9021,1477512021,10/26/2016 12:00:00 AM,10:00:21,64,30.45,20,140.33,5.62,06:21:00,17:52:00,808.59
10273,1477134920,10/22/2016 12:00:00 AM,01:15:20,48,30.42,102,68.98,0.0,06:20:00,17:54:00,1.21
20950,1479067204,11/13/2016 12:00:00 AM,10:00:04,57,30.48,42,356.39,6.75,06:30:00,17:44:00,748.4
31805,1480850433,12/4/2016 12:00:00 AM,01:20:33,45,30.33,93,161.25,5.62,06:43:00,17:43:00,1.19
16428,1480425302,11/29/2016 12:00:00 AM,03:15:02,40,30.42,90,135.84,10.12,06:40:00,17:42:00,1.17
20323,1479255301,11/15/2016 12:00:00 AM,14:15:01,56,30.44,90,32.46,3.37,06:31:00,17:43:00,785.68
9141,1477475718,10/25/2016 12:00:00 AM,23:55:18,47,30.45,56,117.84,3.37,06:21:00,17:52:00,1.25
7108,1472829610,9/2/2016 12:00:00 AM,05:20:10,47,30.43,72,151.56,4.5,06:07:00,18:37:00,2.08
8975,1477525818,10/26/2016 12:00:00 AM,13:50:18,59,30.4,61,17.96,10.12,06:21:00,17:52:00,856.71
4319,1473827104,9/13/2016 12:00:00 AM,18:25:04,56,30.42,98,338.83,5.62,06:10:00,18:27:00,3.42
2965,1474319402,9/19/2016 12:00:00 AM,11:10:02,67,30.45,24,336.15,5.62,06:11:00,18:22:00,1025.47
3969,1473934209,9/15/2016 12:00:00 AM,00:10:09,50,30.44,97,284.56,2.25,06:10:00,18:26:00,1.23
4926,1473641420,9/11/2016 12:00:00 AM,14:50:20,58,30.45,94,0.59,1.12,06:09:00,18:29:00,244.64
26600,1482639949,12/24/2016 12:00:00 AM,18:25:49,52,30.44,32,119.52,3.37,06:54:00,17:50:00,1.22
14616,1475812227,10/6/2016 12:00:00 AM,17:50:27,54,30.43,101,304.92,2.25,06:15:00,18:07:00,23.63
13971,1476009625,10/9/2016 12:00:00 AM,00:40:25,50,30.42,86,188.15,9.0,06:16:00,18:04:00,1.29
30380,1481502934,12/11/2016 12:00:00 AM,14:35:34,53,30.36,101,332.14,12.37,06:47:00,17:44:00,187.04
23862,1478193021,11/3/2016 12:00:00 AM,07:10:21,49,30.43,35,169.8,9.0,06:25:00,17:47:00,20.08
22692,1478544601,11/7/2016 12:00:00 AM,08:50:01,61,30.46,14,306.16,9.0,06:27:00,17:46:00,554.97
20543,1479189301,11/14/2016 12:00:00 AM,19:55:01,49,30.48,101,67.04,3.37,06:31:00,17:43:00,1.21
3092,1474278606,9/18/2016 12:00:00 AM,23:50:06,49,30.46,44,189.84,6.75,06:11:00,18:23:00,1.25
21097,1479023104,11/12/2016 12:00:00 AM,21:45:04,48,30.49,56,173.73,4.5,06:30:00,17:44:00,1.22
12748,1476384018,10/13/2016 12:00:00 AM,08:40:18,62,30.48,26,69.47,2.25,06:17:00,18:01:00,581.01
24338,1478049617,11/1/2016 12:00:00 AM,15:20:17,58,30.44,39,53.05,3.37,06:24:00,17:48:00,584.49
21939,1478770502,11/9/2016 12:00:00 AM,23:35:02,49,30.45,34,204.39,5.62,06:28:00,17:45:00,1.21
25632,1482930350,12/28/2016 12:00:00 AM,03:05:50,44,30.4,94,159.94,13.5,06:56:00,17:52:00,1.22
15790,1475452521,10/2/2016 12:00:00 AM,13:55:21,57,30.42,98,51.24,2.25,06:14:00,18:10:00,959.73
12515,1476456018,10/14/2016 12:00:00 AM,04:40:18,48,30.42,44,159.23,1.12,06:17:00,18:00:00,1.2
3982,1473930307,9/14/2016 12:00:00 AM,23:05:07,51,30.46,101,118.38,2.25,06:10:00,18:26:00,1.22
26620,1482633950,12/24/2016 12:00:00 AM,16:45:50,56,30.42,66,49.56,3.37,06:54:00,17:50:00,211.76
23324,1478355017,11/5/2016 12:00:00 AM,04:10:17,47,30.46,37,178.12,7.87,06:26:00,17:46:00,1.19
1404,1474794624,9/24/2016 12:00:00 AM,23:10:24,48,30.49,70,177.87,6.75,06:12:00,18:17:00,1.25
19579,1479478817,11/18/2016 12:00:00 AM,04:20:17,47,30.42,31,163.24,7.87,06:33:00,17:43:00,1.24
23731,1478232318,11/3/2016 12:00:00 AM,18:05:18,54,30.42,44,156.07,3.37,06:25:00,17:47:00,1.23
6124,1473132005,9/5/2016 12:00:00 AM,17:20:05,56,30.4,96,358.66,1.12,06:08:00,18:35:00,77.75
1094,1474889421,9/26/2016 12:00:00 AM,01:30:21,46,30.44,53,158.93,6.75,06:12:00,18:15:00,1.25
17353,1480147802,11/25/2016 12:00:00 AM,22:10:02,46,30.48,100,129.04,13.5,06:37:00,17:42:00,1.18
22285,1478666704,11/8/2016 12:00:00 AM,18:45:04,49,30.43,90,163.27,2.25,06:27:00,17:45:00,1.2
22927,1478474101,11/6/2016 12:00:00 AM,13:15:01,66,30.45,43,343.63,2.25,06:26:00,17:46:00,876.28
25501,1482969652,12/28/2016 12:00:00 AM,14:00:52,51,30.35,98,341.03,4.5,06:56:00,17:52:00,579.66
15972,1475396720,10/1/2016 12:00:00 AM,22:25:20,51,30.47,102,103.88,9.0,06:13:00,18:11:00,1.29
2843,1474356608,9/19/2016 12:00:00 AM,21:30:08,53,30.44,41,174.89,5.62,06:11:00,18:22:00,1.25
19235,1479582018,11/19/2016 12:00:00 AM,09:00:18,55,30.45,43,91.78,11.25,06:34:00,17:42:00,480.52
4815,1473674721,9/12/2016 12:00:00 AM,00:05:21,48,30.5,94,170.67,2.25,06:09:00,18:28:00,2.2
16473,1480411803,11/28/2016 12:00:00 AM,23:30:03,40,30.45,97,137.17,6.75,06:39:00,17:42:00,1.19
5956,1473183621,9/6/2016 12:00:00 AM,07:40:21,58,30.41,45,129.24,5.62,06:08:00,18:34:00,374.52
25095,1483091704,12/29/2016 12:00:00 AM,23:55:04,40,30.32,89,185.28,2.25,06:56:00,17:53:00,1.2
29249,1481843701,12/15/2016 12:00:00 AM,13:15:01,52,30.23,90,305.37,11.25,06:50:00,17:46:00,379.86
20855,1479095701,11/13/2016 12:00:00 AM,17:55:01,48,30.43,92,97.38,14.62,06:30:00,17:44:00,1.89
26396,1482701200,12/25/2016 12:00:00 AM,11:26:40,52,30.46,97,142.38,5.62,06:55:00,17:51:00,694.64
13374,1476193821,10/11/2016 12:00:00 AM,03:50:21,51,30.4,101,148.04,3.37,06:16:00,18:03:00,1.2
29334,1481817302,12/15/2016 12:00:00 AM,05:55:02,36,30.26,99,274.16,11.25,06:50:00,17:46:00,1.26
18173,1479900902,11/23/2016 12:00:00 AM,01:35:02,44,30.4,100,161.12,11.25,06:36:00,17:42:00,1.18
29778,1481683502,12/13/2016 12:00:00 AM,16:45:02,51,30.29,93,278.65,10.12,06:48:00,17:45:00,187.48
18443,1479819902,11/22/2016 12:00:00 AM,03:05:02,46,30.41,102,132.15,4.5,06:35:00,17:42:00,1.19
13179,1476252322,10/11/2016 12:00:00 AM,20:05:22,52,30.46,92,147.83,1.12,06:16:00,18:03:00,1.27
